"SECONDS";"PID";"VALUE";"UNITS";
"23552.1228191";"Velocidad del flujo del aire MAF";"18.59";"g/sec";
"23552.2800449";"Revoluciones del motor";"1946";"rpm";
"23552.2800449";"Revoluciones del motor x1000";"1.9";"rpm";
"23552.6077785";"Presión absoluta en el colector de admisión";"7.396924638357";"psi";
"23552.6077785";"Sobrealimentación calculada";"-6.23662273431046";"psi";
"23552.7740216";"Combustible usado";"0.01997371163731246";"L";
"23552.7740216";"Combustible usado (Hoy)";"0.019974";"L";
"23552.7740216";"Combustible usado (Semana)";"0.8841920000000001";"L";
"23552.7740216";"Combustible usado (total)";"2.6689589999999996";"L";
"23552.7740216";"Consumo instantáneo de combustible (l/h)";"6.38076600503215";"L/h";
"23552.7740216";"Coste de combustible";"0.020173448753685586";"€";
"23552.7740216";"Coste de combustible (Hoy)";"0.02017374";"€";
"23552.7740216";"Coste de combustible (Semana)";"0.8930339200000001";"€";
"23552.7740216";"Coste de combustible (total)";"2.6956485900000002";"€";
"23552.7740216";"Potencia instantánea del motor (basada en el consumo de combustible)";"24.962819377979354";"hp";
"23552.7740216";"Power from MAF";"22.823999999999998";"hp";
"23552.7740216";"Velocidad del flujo del aire MAF";"19.02";"g/sec";
"23552.9406037";"Revoluciones del motor";"2092";"rpm";
"23552.9406037";"Revoluciones del motor x1000";"2.1";"rpm";
"23553.2597379";"Presión absoluta en el colector de admisión";"6.816773686329";"psi";
"23553.2597379";"Sobrealimentación calculada";"-6.81677368633934";"psi";
"23553.3987689";"Combustible usado";"0.021021679151989565";"L";
"23553.3987689";"Combustible usado (Hoy)";"0.021022";"L";
"23553.3987689";"Combustible usado (Semana)";"0.88524";"L";
"23553.3987689";"Combustible usado (total)";"2.6700069999999996";"L";
"23553.3987689";"Consumo instantáneo de combustible (l/h)";"6.038579815487839";"L/h";
"23553.3987689";"Coste de combustible";"0.021231895943509462";"€";
"23553.3987689";"Coste de combustible (Hoy)";"0.02123222";"€";
"23553.3987689";"Coste de combustible (Semana)";"0.8940924000000001";"€";
"23553.3987689";"Coste de combustible (total)";"2.69670707";"€";
"23553.3987689";"Potencia instantánea del motor (basada en el consumo de combustible)";"23.62411928515397";"hp";
"23553.3987689";"Power from MAF";"21.599999999999998";"hp";
"23553.3987689";"Velocidad del flujo del aire MAF";"18";"g/sec";
"23553.5622237";"Revoluciones del motor";"2220";"rpm";
"23553.5622237";"Revoluciones del motor x1000";"2.2";"rpm";
"23553.8462237";"Presión absoluta en el colector de admisión";"6.961811424336";"psi";
"23553.8462237";"Sobrealimentación calculada";"-6.67173594833212";"psi";
"23553.9981929";"Combustible usado";"0.02212905400615041";"L";
"23553.9981929";"Combustible usado (Hoy)";"0.022129";"L";
"23553.9981929";"Combustible usado (Semana)";"0.886347";"L";
"23553.9981929";"Combustible usado (total)";"2.6711139999999998";"L";
"23553.9981929";"Consumo instantáneo de combustible (l/h)";"6.6491473301649435";"L/h";
"23553.9981929";"Coste de combustible";"0.022350344546211914";"€";
"23553.9981929";"Coste de combustible (Hoy)";"0.02235029";"€";
"23553.9981929";"Coste de combustible (Semana)";"0.8952104700000001";"€";
"23553.9981929";"Coste de combustible (total)";"2.69782514";"€";
"23553.9981929";"Potencia instantánea del motor (basada en el consumo de combustible)";"26.012780235097313";"hp";
"23553.9981929";"Power from MAF";"23.784";"hp";
"23553.9981929";"Velocidad del flujo del aire MAF";"19.82";"g/sec";
"23554.1546209";"Revoluciones del motor";"2343";"rpm";
"23554.1546209";"Revoluciones del motor x1000";"2.3";"rpm";
"23554.4503762";"Presión absoluta en el colector de admisión";"7.106849162343001";"psi";
"23554.4503762";"Sobrealimentación calculada";"-6.5266982103249";"psi";
"23554.6062369";"Combustible usado";"0.023193403812133077";"L";
"23554.6062369";"Combustible usado (Hoy)";"0.023193";"L";
"23554.6062369";"Combustible usado (Semana)";"0.8874110000000001";"L";
"23554.6062369";"Combustible usado (total)";"2.6721779999999997";"L";
"23554.6062369";"Consumo instantáneo de combustible (l/h)";"6.300251607492312";"L/h";
"23554.6062369";"Coste de combustible";"0.02342533785025441";"€";
"23554.6062369";"Coste de combustible (Hoy)";"0.02342493";"€";
"23554.6062369";"Coste de combustible (Semana)";"0.8962851100000001";"€";
"23554.6062369";"Coste de combustible (total)";"2.69889978";"€";
"23554.6062369";"Potencia instantánea del motor (basada en el consumo de combustible)";"24.647831120843975";"hp";
"23554.6062369";"Power from MAF";"22.536";"hp";
"23554.6062369";"Velocidad del flujo del aire MAF";"18.78";"g/sec";
"23554.7591904";"Revoluciones del motor";"2460";"rpm";
"23554.7591904";"Revoluciones del motor x1000";"2.5";"rpm";
"23555.0496336";"Presión absoluta en el colector de admisión";"6.526698210315001";"psi";
"23555.0496336";"Sobrealimentación calculada";"-7.10684916235378";"psi";
"23555.1938809";"Combustible usado";"0.024016386506197005";"L";
"23555.1938809";"Combustible usado (Hoy)";"0.024016";"L";
"23555.1938809";"Combustible usado (Semana)";"0.8882340000000001";"L";
"23555.1938809";"Combustible usado (total)";"2.6730009999999997";"L";
"23555.1938809";"Consumo instantáneo de combustible (l/h)";"5.048923679060667";"L/h";
"23555.1938809";"Coste de combustible";"0.024256550371258977";"€";
"23555.1938809";"Coste de combustible (Hoy)";"0.02425616";"€";
"23555.1938809";"Coste de combustible (Semana)";"0.8971163400000001";"€";
"23555.1938809";"Coste de combustible (total)";"2.6997310100000003";"€";
"23555.1938809";"Potencia instantánea del motor (basada en el consumo de combustible)";"19.752388624531513";"hp";
"23555.1938809";"Power from MAF";"18.06";"hp";
"23555.1938809";"Velocidad del flujo del aire MAF";"15.05";"g/sec";
"23555.3139519";"Revoluciones del motor";"2542";"rpm";
"23555.3139519";"Revoluciones del motor x1000";"2.5";"rpm";
"23555.6074258";"Presión absoluta en el colector de admisión";"5.656471782273001";"psi";
"23555.6074258";"Sobrealimentación calculada";"-7.9770755903971";"psi";
"23555.7589489";"Combustible usado";"0.024758912530798628";"L";
"23555.7589489";"Combustible usado (Hoy)";"0.024759";"L";
"23555.7589489";"Combustible usado (Semana)";"0.888977";"L";
"23555.7589489";"Combustible usado (total)";"2.6737439999999997";"L";
"23555.7589489";"Consumo instantáneo de combustible (l/h)";"4.7302208554654745";"L/h";
"23555.7589489";"Coste de combustible";"0.025006501656106614";"€";
"23555.7589489";"Coste de combustible (Hoy)";"0.02500659";"€";
"23555.7589489";"Coste de combustible (Semana)";"0.8978667700000001";"€";
"23555.7589489";"Coste de combustible (total)";"2.70048144";"€";
"23555.7589489";"Potencia instantánea del motor (basada en el consumo de combustible)";"18.505560106703943";"hp";
"23555.7589489";"Power from MAF";"16.919999999999998";"hp";
"23555.7589489";"Velocidad del flujo del aire MAF";"14.1";"g/sec";
"23555.9234772";"Revoluciones del motor";"2612";"rpm";
"23555.9234772";"Revoluciones del motor x1000";"2.6";"rpm";
"23556.2277499";"Presión absoluta en el colector de admisión";"5.366396306259";"psi";
"23556.2277499";"Sobrealimentación calculada";"-8.26715106641154";"psi";
"23556.3876839";"Combustible usado";"0.02528682052977356";"L";
"23556.3876839";"Combustible usado (Hoy)";"0.025287";"L";
"23556.3876839";"Combustible usado (Semana)";"0.889505";"L";
"23556.3876839";"Combustible usado (total)";"2.6742719999999998";"L";
"23556.3876839";"Consumo instantáneo de combustible (l/h)";"3.0226446743080797";"L/h";
"23556.3876839";"Coste de combustible";"0.025539688735071297";"€";
"23556.3876839";"Coste de combustible (Hoy)";"0.02553987";"€";
"23556.3876839";"Coste de combustible (Semana)";"0.8984000500000001";"€";
"23556.3876839";"Coste de combustible (total)";"2.70101472";"€";
"23556.3876839";"Potencia instantánea del motor (basada en el consumo de combustible)";"11.82518415329096";"hp";
"23556.3876839";"Power from MAF";"10.812";"hp";
"23556.3876839";"Velocidad del flujo del aire MAF";"9.01";"g/sec";
"23556.5400138";"Revoluciones del motor";"2627";"rpm";
"23556.5400138";"Revoluciones del motor x1000";"2.6";"rpm";
"23556.8476451";"Presión absoluta en el colector de admisión";"2.755717022133";"psi";
"23556.8476451";"Sobrealimentación calculada";"-10.8778303505415";"psi";
"23556.9959482";"Combustible usado";"0.02563315042968969";"L";
"23556.9959482";"Combustible usado (Hoy)";"0.025633";"L";
"23556.9959482";"Combustible usado (Semana)";"0.8898510000000001";"L";
"23556.9959482";"Combustible usado (total)";"2.6746179999999997";"L";
"23556.9959482";"Consumo instantáneo de combustible (l/h)";"2.0497623707017056";"L/h";
"23556.9959482";"Coste de combustible";"0.02588948193398659";"€";
"23556.9959482";"Coste de combustible (Hoy)";"0.02588933";"€";
"23556.9959482";"Coste de combustible (Semana)";"0.8987495100000001";"€";
"23556.9959482";"Coste de combustible (total)";"2.70136418";"€";
"23556.9959482";"Potencia instantánea del motor (basada en el consumo de combustible)";"8.019076046238373";"hp";
"23556.9959482";"Power from MAF";"7.332";"hp";
"23556.9959482";"Velocidad del flujo del aire MAF";"6.11";"g/sec";
"23557.1484542";"Revoluciones del motor";"2604";"rpm";
"23557.1484542";"Revoluciones del motor x1000";"2.6";"rpm";
"23557.4181603";"Presión absoluta en el colector de admisión";"2.755717022133";"psi";
"23557.4181603";"Sobrealimentación calculada";"-10.8778303505415";"psi";
"23557.5681443";"Combustible usado";"0.025955852614947355";"L";
"23557.5681443";"Combustible usado (Hoy)";"0.025956";"L";
"23557.5681443";"Combustible usado (Semana)";"0.890174";"L";
"23557.5681443";"Combustible usado (total)";"2.6749409999999996";"L";
"23557.5681443";"Consumo instantáneo de combustible (l/h)";"2.029633771316746";"L/h";
"23557.5681443";"Coste de combustible";"0.02621541114109683";"€";
"23557.5681443";"Coste de combustible (Hoy)";"0.02621556";"€";
"23557.5681443";"Coste de combustible (Semana)";"0.8990757400000001";"€";
"23557.5681443";"Coste de combustible (total)";"2.70169041";"€";
"23557.5681443";"Potencia instantánea del motor (basada en el consumo de combustible)";"7.9403289819545275";"hp";
"23557.5681443";"Power from MAF";"7.26";"hp";
"23557.5681443";"Velocidad del flujo del aire MAF";"6.05";"g/sec";
"23557.7139388";"Revoluciones del motor";"2601";"rpm";
"23557.7139388";"Revoluciones del motor x1000";"2.6";"rpm";
"23558.0092445";"Presión absoluta en el colector de admisión";"2.9007547601400003";"psi";
"23558.0092445";"Sobrealimentación calculada";"-10.732792612534281";"psi";
"23558.1576714";"Combustible usado";"0.02628753737722487";"L";
"23558.1576714";"Combustible usado (Hoy)";"0.026288";"L";
"23558.1576714";"Combustible usado (Semana)";"0.890506";"L";
"23558.1576714";"Combustible usado (total)";"2.675273";"L";
"23558.1576714";"Consumo instantáneo de combustible (l/h)";"2.026279004752586";"L/h";
"23558.1576714";"Coste de combustible";"0.026550412750997118";"€";
"23558.1576714";"Coste de combustible (Hoy)";"0.02655088";"€";
"23558.1576714";"Coste de combustible (Semana)";"0.89941106";"€";
"23558.1576714";"Coste de combustible (total)";"2.70202573";"€";
"23558.1576714";"Potencia instantánea del motor (basada en el consumo de combustible)";"7.927204471240552";"hp";
"23558.1576714";"Power from MAF";"7.247999999999999";"hp";
"23558.1576714";"Velocidad del flujo del aire MAF";"6.04";"g/sec";
"23558.3190756";"Revoluciones del motor";"2599";"rpm";
"23558.3190756";"Revoluciones del motor x1000";"2.6";"rpm";
"23558.6095009";"Presión absoluta en el colector de admisión";"1.740452856084";"psi";
"23558.6095009";"Sobrealimentación calculada";"-11.89309451659204";"psi";
"23558.7542332";"Combustible usado";"0.026484934579722307";"L";
"23558.7542332";"Combustible usado (Hoy)";"0.026485";"L";
"23558.7542332";"Combustible usado (Semana)";"0.890703";"L";
"23558.7542332";"Combustible usado (total)";"2.67547";"L";
"23558.7542332";"Consumo instantáneo de combustible (l/h)";"1.1909421302767684";"L/h";
"23558.7542332";"Coste de combustible";"0.02674978392551953";"€";
"23558.7542332";"Coste de combustible (Hoy)";"0.026749850000000002";"€";
"23558.7542332";"Coste de combustible (Semana)";"0.8996100300000001";"€";
"23558.7542332";"Coste de combustible (total)";"2.7022247";"€";
"23558.7542332";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.6592013034609225";"hp";
"23558.7542332";"Power from MAF";"4.26";"hp";
"23558.7542332";"Velocidad del flujo del aire MAF";"3.5500000000000003";"g/sec";
"23558.902223";"Revoluciones del motor";"2568";"rpm";
"23558.902223";"Revoluciones del motor x1000";"2.6";"rpm";
"23559.2074643";"Presión absoluta en el colector de admisión";"1.740452856084";"psi";
"23559.2074643";"Sobrealimentación calculada";"-11.89309451659204";"psi";
"23559.3623603";"Combustible usado";"0.026708781201192813";"L";
"23559.3623603";"Combustible usado (Hoy)";"0.026709";"L";
"23559.3623603";"Combustible usado (Semana)";"0.890927";"L";
"23559.3623603";"Combustible usado (total)";"2.6756939999999996";"L";
"23559.3623603";"Consumo instantáneo de combustible (l/h)";"1.3251327928431649";"L/h";
"23559.3623603";"Coste de combustible";"0.026975869013204742";"€";
"23559.3623603";"Coste de combustible (Hoy)";"0.02697609";"€";
"23559.3623603";"Coste de combustible (Semana)";"0.8998362700000001";"€";
"23559.3623603";"Coste de combustible (total)";"2.70245094";"€";
"23559.3623603";"Potencia instantánea del motor (basada en el consumo de combustible)";"5.1841817320198995";"hp";
"23559.3623603";"Power from MAF";"4.74";"hp";
"23559.3623603";"Velocidad del flujo del aire MAF";"3.95";"g/sec";
"23559.5198296";"Revoluciones del motor";"2556";"rpm";
"23559.5198296";"Revoluciones del motor x1000";"2.6";"rpm";
"23559.8193043";"Presión absoluta en el colector de admisión";"1.740452856084";"psi";
"23559.8193043";"Sobrealimentación calculada";"-11.89309451659204";"psi";
"23559.9715816";"Combustible usado";"0.02690750024881186";"L";
"23559.9715816";"Combustible usado (Hoy)";"0.026908";"L";
"23559.9715816";"Combustible usado (Semana)";"0.8911260000000001";"L";
"23559.9715816";"Combustible usado (total)";"2.675893";"L";
"23559.9715816";"Consumo instantáneo de combustible (l/h)";"1.1741682974559688";"L/h";
"23559.9715816";"Coste de combustible";"0.02717657525129998";"€";
"23559.9715816";"Coste de combustible (Hoy)";"0.027177080000000003";"€";
"23559.9715816";"Coste de combustible (Semana)";"0.9000372600000001";"€";
"23559.9715816";"Coste de combustible (total)";"2.70265193";"€";
"23559.9715816";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.593578749891049";"hp";
"23559.9715816";"Power from MAF";"4.2";"hp";
"23559.9715816";"Velocidad del flujo del aire MAF";"3.5";"g/sec";
"23560.1265057";"Revoluciones del motor";"2545";"rpm";
"23560.1265057";"Revoluciones del motor x1000";"2.5";"rpm";
"23560.4357941";"Presión absoluta en el colector de admisión";"1.885490594091";"psi";
"23560.4357941";"Sobrealimentación calculada";"-11.74805677858482";"psi";
"23560.579764";"Combustible usado";"0.02710412336389899";"L";
"23560.579764";"Combustible usado (Hoy)";"0.027105";"L";
"23560.579764";"Combustible usado (Semana)";"0.8913230000000001";"L";
"23560.579764";"Combustible usado (total)";"2.67609";"L";
"23560.579764";"Consumo instantáneo de combustible (l/h)";"1.164103997763489";"L/h";
"23560.579764";"Coste de combustible";"0.02737516459753798";"€";
"23560.579764";"Coste de combustible (Hoy)";"0.027376050000000002";"€";
"23560.579764";"Coste de combustible (Semana)";"0.9002362300000001";"€";
"23560.579764";"Coste de combustible (total)";"2.7028509";"€";
"23560.579764";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.554205217749125";"hp";
"23560.579764";"Power from MAF";"4.164";"hp";
"23560.579764";"Velocidad del flujo del aire MAF";"3.47";"g/sec";
"23560.7350332";"Revoluciones del motor";"2452";"rpm";
"23560.7350332";"Revoluciones del motor x1000";"2.5";"rpm";
"23561.0395595";"Presión absoluta en el colector de admisión";"1.740452856084";"psi";
"23561.0395595";"Sobrealimentación calculada";"-11.89309451659204";"psi";
"23561.1924419";"Combustible usado";"0.027298854447022652";"L";
"23561.1924419";"Combustible usado (Hoy)";"0.0273";"L";
"23561.1924419";"Combustible usado (Semana)";"0.891518";"L";
"23561.1924419";"Combustible usado (total)";"2.6762849999999996";"L";
"23561.1924419";"Consumo instantáneo de combustible (l/h)";"1.1439753983785297";"L/h";
"23561.1924419";"Coste de combustible";"0.02757184299149288";"€";
"23561.1924419";"Coste de combustible (Hoy)";"0.027573";"€";
"23561.1924419";"Coste de combustible (Semana)";"0.90043318";"€";
"23561.1924419";"Coste de combustible (total)";"2.70304785";"€";
"23561.1924419";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.475458153465279";"hp";
"23561.1924419";"Power from MAF";"4.092";"hp";
"23561.1924419";"Velocidad del flujo del aire MAF";"3.41";"g/sec";
"23561.3520006";"Revoluciones del motor";"2406";"rpm";
"23561.3520006";"Revoluciones del motor x1000";"2.4";"rpm";
"23561.6438852";"Presión absoluta en el colector de admisión";"1.885490594091";"psi";
"23561.6438852";"Sobrealimentación calculada";"-11.74805677858482";"psi";
"23561.8039277";"Combustible usado";"0.02748801580160284";"L";
"23561.8039277";"Combustible usado (Hoy)";"0.027489";"L";
"23561.8039277";"Combustible usado (Semana)";"0.891707";"L";
"23561.8039277";"Combustible usado (total)";"2.676474";"L";
"23561.8039277";"Consumo instantáneo de combustible (l/h)";"1.1137824993010905";"L/h";
"23561.8039277";"Coste de combustible";"0.02776289595961887";"€";
"23561.8039277";"Coste de combustible (Hoy)";"0.02776389";"€";
"23561.8039277";"Coste de combustible (Semana)";"0.9006240700000001";"€";
"23561.8039277";"Coste de combustible (total)";"2.70323874";"€";
"23561.8039277";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.357337557039509";"hp";
"23561.8039277";"Power from MAF";"3.984";"hp";
"23561.8039277";"Velocidad del flujo del aire MAF";"3.3200000000000003";"g/sec";
"23561.9626584";"Revoluciones del motor";"2373";"rpm";
"23561.9626584";"Revoluciones del motor x1000";"2.4";"rpm";
"23562.2464483";"Presión absoluta en el colector de admisión";"1.885490594091";"psi";
"23562.2464483";"Sobrealimentación calculada";"-11.74805677858482";"psi";
"23562.3956012";"Combustible usado";"0.027672724643276497";"L";
"23562.3956012";"Combustible usado (Hoy)";"0.027674";"L";
"23562.3956012";"Combustible usado (Semana)";"0.891892";"L";
"23562.3956012";"Combustible usado (total)";"2.676659";"L";
"23562.3956012";"Consumo instantáneo de combustible (l/h)";"1.12384679899357";"L/h";
"23562.3956012";"Coste de combustible";"0.02794945188970926";"€";
"23562.3956012";"Coste de combustible (Hoy)";"0.02795074";"€";
"23562.3956012";"Coste de combustible (Semana)";"0.9008109200000001";"€";
"23562.3956012";"Coste de combustible (total)";"2.70342559";"€";
"23562.3956012";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.396711089181432";"hp";
"23562.3956012";"Power from MAF";"4.02";"hp";
"23562.3956012";"Velocidad del flujo del aire MAF";"3.35";"g/sec";
"23562.5308872";"Revoluciones del motor";"2327";"rpm";
"23562.5308872";"Revoluciones del motor x1000";"2.3";"rpm";
"23562.8387942";"Presión absoluta en el colector de admisión";"1.885490594091";"psi";
"23562.8387942";"Sobrealimentación calculada";"-11.74805677858482";"psi";
"23563.0032412";"Combustible usado";"0.027852230036343312";"L";
"23563.0032412";"Combustible usado (Hoy)";"0.027854";"L";
"23563.0032412";"Combustible usado (Semana)";"0.8920720000000001";"L";
"23563.0032412";"Combustible usado (total)";"2.6768389999999997";"L";
"23563.0032412";"Consumo instantáneo de combustible (l/h)";"1.0634610008386918";"L/h";
"23563.0032412";"Coste de combustible";"0.028130752336706744";"€";
"23563.0032412";"Coste de combustible (Hoy)";"0.02813254";"€";
"23563.0032412";"Coste de combustible (Semana)";"0.9009927200000001";"€";
"23563.0032412";"Coste de combustible (total)";"2.70360739";"€";
"23563.0032412";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.160469896329893";"hp";
"23563.0032412";"Power from MAF";"3.804";"hp";
"23563.0032412";"Velocidad del flujo del aire MAF";"3.17";"g/sec";
"23563.1337962";"Revoluciones del motor";"2321";"rpm";
"23563.1337962";"Revoluciones del motor x1000";"2.3";"rpm";
"23563.4479129";"Presión absoluta en el colector de admisión";"1.885490594091";"psi";
"23563.4479129";"Sobrealimentación calculada";"-11.74805677858482";"psi";
"23563.6317071";"Combustible usado";"0.028035543411331663";"L";
"23563.6317071";"Combustible usado (Hoy)";"0.028037";"L";
"23563.6317071";"Combustible usado (Semana)";"0.892255";"L";
"23563.6317071";"Combustible usado (total)";"2.6770219999999996";"L";
"23563.6317071";"Consumo instantáneo de combustible (l/h)";"1.0500419345820522";"L/h";
"23563.6317071";"Coste de combustible";"0.02831589884544498";"€";
"23563.6317071";"Coste de combustible (Hoy)";"0.028317369999999998";"€";
"23563.6317071";"Coste de combustible (Semana)";"0.9011775500000001";"€";
"23563.6317071";"Coste de combustible (total)";"2.70379222";"€";
"23563.6317071";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.107971853473995";"hp";
"23563.6317071";"Power from MAF";"3.756";"hp";
"23563.6317071";"Velocidad del flujo del aire MAF";"3.13";"g/sec";
"23563.7849862";"Revoluciones del motor";"2276";"rpm";
"23563.7849862";"Revoluciones del motor x1000";"2.3";"rpm";
"23564.0938984";"Presión absoluta en el colector de admisión";"1.740452856084";"psi";
"23564.0938984";"Sobrealimentación calculada";"-11.89309451659204";"psi";
"23564.2425157";"Combustible usado";"0.02821367978790421";"L";
"23564.2425157";"Combustible usado (Hoy)";"0.028215";"L";
"23564.2425157";"Combustible usado (Semana)";"0.892433";"L";
"23564.2425157";"Combustible usado (total)";"2.6771999999999996";"L";
"23564.2425157";"Consumo instantáneo de combustible (l/h)";"1.0500419345820522";"L/h";
"23564.2425157";"Coste de combustible";"0.028495816585783252";"€";
"23564.2425157";"Coste de combustible (Hoy)";"0.028497150000000002";"€";
"23564.2425157";"Coste de combustible (Semana)";"0.9013573300000001";"€";
"23564.2425157";"Coste de combustible (total)";"2.7039720000000003";"€";
"23564.2425157";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.107971853473995";"hp";
"23564.2425157";"Power from MAF";"3.756";"hp";
"23564.2425157";"Velocidad del flujo del aire MAF";"3.13";"g/sec";
"23564.3942926";"Revoluciones del motor";"2226";"rpm";
"23564.3942926";"Revoluciones del motor x1000";"2.2";"rpm";
"23564.6741117";"Presión absoluta en el colector de admisión";"1.740452856084";"psi";
"23564.6741117";"Sobrealimentación calculada";"-11.89309451659204";"psi";
"23564.8363301";"Combustible usado";"0.028384682420836835";"L";
"23564.8363301";"Combustible usado (Hoy)";"0.028386";"L";
"23564.8363301";"Combustible usado (Semana)";"0.8926040000000001";"L";
"23564.8363301";"Combustible usado (total)";"2.6773709999999995";"L";
"23564.8363301";"Consumo instantáneo de combustible (l/h)";"1.0366228683254124";"L/h";
"23564.8363301";"Coste de combustible";"0.028668529245045205";"€";
"23564.8363301";"Coste de combustible (Hoy)";"0.028669860000000002";"€";
"23564.8363301";"Coste de combustible (Semana)";"0.9015300400000001";"€";
"23564.8363301";"Coste de combustible (total)";"2.70414471";"€";
"23564.8363301";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.055473810618097";"hp";
"23564.8363301";"Power from MAF";"3.7079999999999997";"hp";
"23564.8363301";"Velocidad del flujo del aire MAF";"3.09";"g/sec";
"23564.9921096";"Revoluciones del motor";"2196";"rpm";
"23564.9921096";"Revoluciones del motor x1000";"2.2";"rpm";
"23565.251263";"Presión absoluta en el colector de admisión";"2.1755660701050004";"psi";
"23565.251263";"Sobrealimentación calculada";"-11.45798130257038";"psi";
"23565.4121222";"Combustible usado";"0.028944762882676365";"L";
"23565.4121222";"Combustible usado (Hoy)";"0.028946";"L";
"23565.4121222";"Combustible usado (Semana)";"0.8931640000000001";"L";
"23565.4121222";"Combustible usado (total)";"2.6779309999999996";"L";
"23565.4121222";"Consumo instantáneo de combustible (l/h)";"3.5023762929829467";"L/h";
"23565.4121222";"Coste de combustible";"0.029234210511503128";"€";
"23565.4121222";"Coste de combustible (Hoy)";"0.02923546";"€";
"23565.4121222";"Coste de combustible (Semana)";"0.9020956400000001";"€";
"23565.4121222";"Coste de combustible (total)";"2.7047103100000003";"€";
"23565.4121222";"Potencia instantánea del motor (basada en el consumo de combustible)";"13.701989185389298";"hp";
"23565.4121222";"Power from MAF";"12.527999999999999";"hp";
"23565.4121222";"Velocidad del flujo del aire MAF";"10.44";"g/sec";
"23565.5677898";"Revoluciones del motor";"2172";"rpm";
"23565.5677898";"Revoluciones del motor x1000";"2.2";"rpm";
"23565.8833256";"Presión absoluta en el colector de admisión";"6.381660472308001";"psi";
"23565.8833256";"Sobrealimentación calculada";"-7.251886900361";"psi";
"23566.0479049";"Combustible usado";"0.030084399416922942";"L";
"23566.0479049";"Combustible usado (Hoy)";"0.030086";"L";
"23566.0479049";"Combustible usado (Semana)";"0.894304";"L";
"23566.0479049";"Combustible usado (total)";"2.6790709999999995";"L";
"23566.0479049";"Consumo instantáneo de combustible (l/h)";"6.45121610287951";"L/h";
"23566.0479049";"Coste de combustible";"0.03038524341109217";"€";
"23566.0479049";"Coste de combustible (Hoy)";"0.03038686";"€";
"23566.0479049";"Coste de combustible (Semana)";"0.9032470400000001";"€";
"23566.0479049";"Coste de combustible (total)";"2.70586171";"€";
"23566.0479049";"Potencia instantánea del motor (basada en el consumo de combustible)";"25.23843410297283";"hp";
"23566.0479049";"Power from MAF";"23.076";"hp";
"23566.0479049";"Velocidad del flujo del aire MAF";"19.23";"g/sec";
"23566.1908843";"Revoluciones del motor";"2349";"rpm";
"23566.1908843";"Revoluciones del motor x1000";"2.3";"rpm";
"23566.4874639";"Presión absoluta en el colector de admisión";"6.816773686329";"psi";
"23566.4874639";"Sobrealimentación calculada";"-6.81677368633934";"psi";
"23566.641664";"Combustible usado";"0.03124224658782966";"L";
"23566.641664";"Combustible usado (Hoy)";"0.031244";"L";
"23566.641664";"Combustible usado (Semana)";"0.8954620000000001";"L";
"23566.641664";"Combustible usado (total)";"2.6802289999999998";"L";
"23566.641664";"Consumo instantáneo de combustible (l/h)";"7.021526418786694";"L/h";
"23566.641664";"Coste de combustible";"0.031554669053707955";"€";
"23566.641664";"Coste de combustible (Hoy)";"0.03155644";"€";
"23566.641664";"Coste de combustible (Semana)";"0.9044166200000001";"€";
"23566.641664";"Coste de combustible (total)";"2.70703129";"€";
"23566.641664";"Potencia instantánea del motor (basada en el consumo de combustible)";"27.469600924348473";"hp";
"23566.641664";"Power from MAF";"25.116";"hp";
"23566.641664";"Velocidad del flujo del aire MAF";"20.93";"g/sec";
"23566.7995222";"Revoluciones del motor";"2464";"rpm";
"23566.7995222";"Revoluciones del motor x1000";"2.5";"rpm";
"23567.1195079";"Presión absoluta en el colector de admisión";"6.961811424336";"psi";
"23567.1195079";"Sobrealimentación calculada";"-6.67173594833212";"psi";
"23567.2741699";"Combustible usado";"0.032431666055540036";"L";
"23567.2741699";"Combustible usado (Hoy)";"0.032433";"L";
"23567.2741699";"Combustible usado (Semana)";"0.8966510000000001";"L";
"23567.2741699";"Combustible usado (total)";"2.681418";"L";
"23567.2741699";"Consumo instantáneo de combustible (l/h)";"6.769918926474699";"L/h";
"23567.2741699";"Coste de combustible";"0.032755982716095436";"€";
"23567.2741699";"Coste de combustible (Hoy)";"0.032757329999999994";"€";
"23567.2741699";"Coste de combustible (Semana)";"0.9056175100000001";"€";
"23567.2741699";"Coste de combustible (total)";"2.70823218";"€";
"23567.2741699";"Potencia instantánea del motor (basada en el consumo de combustible)";"26.485262620800388";"hp";
"23567.2741699";"Power from MAF";"24.215999999999998";"hp";
"23567.2741699";"Velocidad del flujo del aire MAF";"20.18";"g/sec";
"23567.4363836";"Revoluciones del motor";"2600";"rpm";
"23567.4363836";"Revoluciones del motor x1000";"2.6";"rpm";
"23567.7358079";"Presión absoluta en el colector de admisión";"6.526698210315001";"psi";
"23567.7358079";"Sobrealimentación calculada";"-7.10684916235378";"psi";
